14798,4368,7046.594111,2079.978583
8694,4480,4139.957373,2133.311368
8701,4480,4143.290672,2133.311368
8694,5012,4139.957373,2386.642093
8904,4494,4239.956343,2139.977966
9387,4494,4469.953975,2139.977966
8484,4487,4039.958403,2136.644667
5334,4375,2539.973847,2083.311882
5145,4445,2449.974774,2116.644873
5278,4354,2513.307455,2073.311985
5222,4312,2486.641063,2053.312191
5229,4326,2489.974362,2059.978789
5257,4333,2503.307558,2063.312088
5600,4305,2666.639210,2049.978892
5362,4277,2553.307043,2036.645696
5215,4655,2483.307764,2216.643843
5306,4319,2526.640651,2056.645490
5418,4963,2579.973435,2363.309000
5229,4305,2489.974362,2049.978892
5292,4340,2519.974053,2066.645387
5131,4333,2443.308176,2063.312088
5866,4942,2793.304572,2353.309102
5075,4284,2416.641784,2039.978995
5257,4319,2503.307558,2056.645490
5131,4403,2443.308176,2096.645079
5236,4326,2493.307661,2059.978789
5257,4263,2503.307558,2029.979098
5187,4312,2469.974568,2053.312191
5215,4347,2483.307764,2069.978686
5404,4410,2573.306837,2099.978378
6027,4361,2869.970449,2076.645284
5208,4319,2479.974465,2056.645490
5082,4305,2419.975083,2049.978892
5173,4319,2463.307970,2056.645490
5222,4291,2486.641063,2043.312294
5131,4263,2443.308176,2029.979098
5243,4333,2496.640960,2063.312088
5341,4473,2543.307146,2129.978069
5236,4291,2493.307661,2043.312294
5397,4438,2569.973538,2113.311574
5089,4375,2423.308382,2083.311882
5285,4347,2516.640754,2069.978686
5152,4326,2453.308073,2059.978789
5355,4746,2549.973744,2259.976730
5145,4298,2449.974774,2046.645593
5362,4389,2553.307043,2089.978481
5404,4298,2573.306837,2046.645593
5355,4361,2549.973744,2076.645284
5299,4277,2523.307352,2036.645696
6174,4375,2939.969729,2083.311882
5292,4270,2519.974053,2033.312397
5313,4445,2529.973950,2116.644873
5306,4389,2526.640651,2089.978481
5292,4410,2519.974053,2099.978378
5348,4347,2546.640445,2069.978686
5236,4445,2493.307661,2116.644873
5411,4417,2576.640136,2103.311677
5306,4445,2526.640651,2116.644873
5488,4494,2613.306425,2139.977966
5355,4459,2549.973744,2123.311471
5278,4312,2513.307455,2053.312191
5383,4452,2563.306940,2119.978172
5222,4452,2486.641063,2119.978172
5369,4445,2556.640342,2116.644873
5383,4473,2563.306940,2129.978069
5397,4445,2569.973538,2116.644873
5425,4494,2583.306734,2139.977966
5306,4466,2526.640651,2126.644770
5376,4466,2559.973641,2126.644770
5334,4445,2539.973847,2116.644873
5250,4396,2499.974259,2093.311780
5404,4417,2573.306837,2103.311677
5341,4438,2543.307146,2113.311574
5250,4438,2499.974259,2113.311574
5257,4431,2503.307558,2109.978275
5320,4424,2533.307249,2106.644976
5418,4389,2579.973435,2089.978481
5257,4459,2503.307558,2123.311471
5243,4431,2496.640960,2109.978275
5229,4753,2489.974362,2263.310029
5376,4459,2559.973641,2123.311471
5369,4333,2556.640342,2063.312088
5271,4445,2509.974156,2116.644873
5348,4452,2546.640445,2119.978172
5236,4452,2493.307661,2119.978172
5341,4494,2543.307146,2139.977966
5397,4431,2569.973538,2109.978275
5404,4438,2573.306837,2113.311574
5264,4487,2506.640857,2136.644667
5474,4473,2606.639827,2129.978069
5222,4459,2486.641063,2123.311471
5229,4438,2489.974362,2113.311574
5250,4445,2499.974259,2116.644873
5460,4522,2599.973229,2153.311162
5306,4410,2526.640651,2099.978378
5327,4431,2536.640548,2109.978275
32172,4445,15319.842259,2116.644873
5621,4417,2676.639107,2103.311677
5306,4438,2526.640651,2113.311574
5397,4452,2569.973538,2119.978172
5355,4424,2549.973744,2106.644976
5215,4452,2483.307764,2119.978172
5299,4466,2523.307352,2126.644770
5817,4445,2769.971479,2116.644873
5404,4466,2573.306837,2126.644770
5474,4382,2606.639827,2086.645182
5278,4431,2513.307455,2109.978275
5236,4480,2493.307661,2133.311368
5432,4396,2586.640033,2093.311780
5236,4459,2493.307661,2123.311471
5201,4445,2476.641166,2116.644873
5243,4417,2496.640960,2103.311677
5285,4333,2516.640754,2063.312088
6699,4445,3189.967154,2116.644873
5383,4459,2563.306940,2123.311471
5271,4333,2509.974156,2063.312088
5320,4291,2533.307249,2043.312294
5292,4466,2519.974053,2126.644770
5341,4410,2543.307146,2099.978378
5299,4375,2523.307352,2083.311882
5320,4424,2533.307249,2106.644976
6132,4438,2919.969935,2113.311574
5362,4354,2553.307043,2073.311985
5404,4501,2573.306837,2143.311265
5299,4389,2523.307352,2089.978481
5306,4361,2526.640651,2076.645284
5222,4347,2486.641063,2069.978686
5250,4424,2499.974259,2106.644976
5278,4508,2513.307455,2146.644564
5257,4431,2503.307558,2109.978275
5432,4347,2586.640033,2069.978686
5348,4508,2546.640445,2146.644564
5369,4396,2556.640342,2093.311780
5355,4438,2549.973744,2113.311574
5327,4389,2536.640548,2089.978481
5208,4375,2479.974465,2083.311882
5236,4431,2493.307661,2109.978275
5467,4473,2603.306528,2129.978069
5376,4403,2559.973641,2096.645079
5369,4438,2556.640342,2113.311574
5306,4445,2526.640651,2116.644873
5257,4459,2503.307558,2123.311471
5369,4354,2556.640342,2073.311985
5327,4438,2536.640548,2113.311574
5271,4382,2509.974156,2086.645182
5271,4417,2509.974156,2103.311677
5390,4431,2566.640239,2109.978275
5285,4438,2516.640754,2113.311574
5229,4445,2489.974362,2116.644873
5362,4459,2553.307043,2123.311471
5901,4487,2809.971067,2136.644667
5369,4424,2556.640342,2106.644976
5236,4431,2493.307661,2109.978275
5313,4445,2529.973950,2116.644873
5173,4473,2463.307970,2129.978069
