7820,4836
4708,4542
4656,4548
4806,4504
4776,4518
4626,4678
4714,4514
4478,4496
4682,4582
4602,4484
4670,4618
4522,4550
4712,4512
4534,4444
5108,4474
4540,4578
4726,4516
4610,4476
4746,4572
4504,4572
5474,4600
4572,4658
4708,4534
4540,4514
4692,4530
4610,4810
4696,4798
4582,4498
4740,4526
4526,4538
4696,4532
4608,4526
4762,4570
5044,4500
4700,4540
4608,4678
4734,4662
4578,4492
4700,5722
4600,4534
4796,4652
4604,4512
4654,4468
4628,4564
5520,4564
4556,4656
4718,4558
4548,4510
4754,4566
5118,4672
4700,4600
4538,4470
4766,4548
4538,4690
4698,4484
4598,4548
4706,4598
4554,4496
4764,4510
4600,4512
4680,4552
4614,4498
4732,4632
4584,4526
4704,4540
4594,4634
4668,4490
4576,4568
4720,4522
4546,4558
4700,4576
4602,4518
5510,4990
4628,4530
4704,4578
4680,4522
4696,4480
4576,4510
4744,4522
4878,4502
4762,4538
4604,4486
4708,4528
4570,4480
4730,4538
4666,4746
4712,4544
4522,4544
4734,4512
4576,4536
4742,4578
4552,4490
4754,4496
4580,4706
4716,4582
4614,4638
4674,4682
4588,4496
4728,4502
4536,4600
4726,4500
4636,4644
4752,4536
4544,4520
4668,4504
4610,4476
4658,4508
4556,4504
4710,4430
4618,4530
4716,4508
4590,4508
4664,4534
4562,4646
4720,4744
4604,4528
4764,4578
4606,4628
4716,4500
4608,4520
4730,4760
4588,4644
4714,4710
4582,4458
4752,4584
4566,4482
4698,4694
4566,4520
4660,4498
4644,4478
4676,4522
5052,12676
4812,4494
4570,4530
4594,4560
4580,4504
4572,4516
4618,4510
4604,4540
4542,4650
4608,4664
4636,4454
4624,4592
4554,4512
4642,4480
4678,4550
4630,4700
4650,4558
4606,4490
4592,4686
4704,4552
4552,4704
4586,4512
4630,4530
4620,4676
4552,4486
4580,4492
4552,4488
4702,4576
4620,4684
4718,4556
4560,4656
4628,4524
4598,4542
4620,4554
4568,4516
4602,4682
4592,4480
4730,4590
4540,4496
4620,4628
4662,4592
4604,4668
4674,4526
4658,4518
4584,4494
4612,4720
4508,4500
4630,4684
4654,4526
4614,4546
4560,4498
4574,4516
4578,4554
4650,4648
4542,4520
4632,4542
4616,4556
4744,4638
5116,4504
4882,4502
4552,4646
4700,4628
4604,4544
4610,4474
4570,4538
4626,4554
4512,4490
4572,4502
4614,4514
4614,4666
4502,4478
4598,4524
4524,4634
4606,4514
4634,4472
4640,4560
4554,4698
4626,4662
4588,4500
4586,4634
4546,4678
4616,4682
4602,4462
4602,4624
4564,4684
4662,4918
4544,4534
4710,4488
4598,4648
4634,4676
4526,4532
4616,4622
5002,4650
4594,4500
4532,4640
4554,4626
4548,4526
4580,4530
4580,4556
4668,4624
4554,4488
4618,4514
4618,4514
5128,4570
4528,4486
4606,4502
4542,4548
4606,4746
4610,4528
4604,4542
4568,4448
4514,4498
4500,4596
4632,4542
4564,4582
4676,4562
4580,4538
4580,4712
4716,4512
4592,4464
4544,4486
4672,4552
4694,4684
4644,4600
4586,4486
4656,4580
4638,4514
4718,4566
4642,4562
4654,4966
4562,4476
4596,4468
4512,4652
4606,4510
4616,4494
4612,4588
4516,4486
4584,4510
4522,4500
4628,4708
4608,4512
4610,4514
4632,4490
4648,4540
4586,4522
4622,4500
4588,4612
4710,4520
11044,4524
4626,4508
4584,4548
4638,4716
4642,4518
4550,4514
4560,4498
4712,4740
4572,4646
5194,4656
4560,4486
4630,4710
4614,4490
4634,4608
4622,4642
4644,4636
4584,4470
4716,4582
4682,4514
4604,4582
4704,4566
4698,4576
4572,4512
4676,4602
4550,4522
4594,4494
4594,4560
4692,4484
4570,4516
4570,4534
4518,4512
4654,4578
4512,4542
4614,4516
4554,4496
4660,4654
4544,4540
4646,4582
4702,4630
4670,4604
4680,4554
4886,4520
4594,4486
4582,4524
4582,4676
4742,4556
4560,4476
4562,4552
4584,4478
4630,4662
4542,4496
4602,4512
4534,4476
4628,4516
4586,4660
4560,4712
4548,4640
4644,4680
4616,4604
4640,4630
4544,4646
4614,4642
4572,4520
4630,4554
4606,4688
4594,4512
4554,4480
4728,4508
4552,4710
4640,4556
4536,4466
4602,4528
4542,4656
4590,4658
4556,4684
4582,4496
4514,4488
4598,4722
4584,4858
4644,4968
4524,4474
4598,4508
4652,4504
4594,4532
4536,4504
4648,4612
4588,4624
4580,4678
4572,4660
4614,4548
4558,4834
4588,4674
4584,4692
4674,4558
4596,4680
4622,4546
4602,4552
4668,4484
4570,4462
4612,4688
4626,4640
4614,4554
4546,4514
4652,4552
4810,4728
4636,4536
4648,4522
4694,4480
4650,4494
4608,4514
4608,4512
4638,4570
4526,4714
4616,4486
4654,4464
4624,4476
4574,4498
4660,4566
4590,4490
4600,4640
4504,4574
4576,4572
4684,4510
4648,4534
4640,4500
4602,4682
4534,4532
4780,4566
4536,4692
4618,4492
4588,4518
4572,4494
5234,4662
4650,4512
4552,4686
4742,4510
4584,4536
4700,4508
4562,4476
4634,4478
4526,4482
4618,4546
4576,4610
4596,4526
4530,4512
4718,4516
4592,4490
4586,9156
4562,4892
4616,4652
4682,4544
4638,4706
4526,4480
4608,4530
4598,4454
4640,4508
4558,4642
4612,4686
4548,4466
4558,4540
4582,4632
4620,4492
4606,4572
4618,4516
4582,4710
5340,4726
4646,4610
4562,4518
4548,4502
4620,4676
4594,4510
4598,4548
4578,4506
4632,4550
4542,4592
4612,4524
4574,4610
4606,4496
4586,4588
4592,4506
4698,4586
4588,4520
4570,4478
4558,4726
4612,4470
4632,4528
4600,4534
4666,4684
4532,4662
4592,4522
4624,4704
4642,4542
4590,4516
4642,4606
4554,4522
4656,4596
4512,4496
4674,4640
4524,4508
4628,4670
4568,4514
4800,4534
4568,4558
4666,4584
4646,4468
4654,4558
4544,4502
4608,4668
4512,4504
4602,4526
4604,4500
4590,4496
4550,4518
4580,4534
4552,4478
4522,4668
4502,4538
4646,4492
4600,4702
4626,4528
4602,4488
4654,4608
4580,4710
4636,4628
4566,4578
4568,4674
4530,4554
4600,4534
4588,4686
4604,4684
4608,4472
4618,4692
4510,4516
4618,4646
4678,4574
5184,4532
4694,4508
4614,4544
4562,4684
4626,4686
4554,4702
4590,4502
4830,4466
4626,4522
4560,4524
4614,4558
4554,4480
4634,4536
4534,4496
4572,4628
4664,4492
4620,4528
4680,4474
4584,4656
4568,4620
4760,4500
4566,4500
4596,4564
4610,4514
4976,4716
4558,4688
4572,4522
4524,4538
4662,4664
4584,4508
4728,4490
4582,4494
4652,4570
4638,4466
4638,4548
4878,4636
4570,4674
4532,4786
4796,4538
4630,4480
4590,4622
4534,4482
4616,4544
4574,4496
4620,4514
4502,4468
4620,4546
4578,4510
4582,4492
4536,4458
4596,4618
4526,4730
4630,4518
4558,4504
4636,4518
4610,4478
4608,4548
4998,4564
4692,4572
4714,4528
4550,7008
4540,4604
5154,4562
4512,4510
4570,4662
4610,4490
4566,4682
4588,4692
4662,4518
4618,4516
4626,4538
4656,4512
4632,4528
4808,4612
4614,4514
4564,4618
4602,4578
4522,4580
4652,4550
4566,4446
4680,4522
4532,4648
4626,4522
4580,4602
5170,4506
4546,4614
4616,4528
4546,4520
4632,4788
4546,4546
4632,4644
4588,4484
4646,4670
4552,4536
4684,4496
5164,4656
4692,4686
4592,4566
4668,4506
4554,4494
4632,4664
4732,4526
4562,4508
4640,4600
4584,4698
4566,4488
4584,4542
4546,4526
4584,4534
4594,4486
4662,4700
4580,4674
4590,4558
4638,4598
4644,4652
4598,4640
4680,4530
4586,4492
4568,4638
4544,4518
4568,4492
4596,4610
4602,4536
4566,4544
4630,4580
4510,4488
4610,4484
4670,4560
4912,4596
4658,4472
4630,4594
4584,4642
4626,4684
4548,4658
4640,4618
4678,4564
4598,4696
4572,4656
4640,4680
4582,4472
4658,4782
4580,4646
4614,4548
4608,4450
4642,4590
4756,4516
4594,4522
5072,4610
4712,4514
4742,4504
4590,4602
4604,4608
4618,4662
4666,4502
4592,4506
4598,4658
4710,4502
4572,4572
4718,4564
4698,4542
4594,4522
4544,4636
4634,4688
4552,4684
4628,4540
4580,4510
4634,4670
4598,4638
4606,4472
4524,4494
4616,4486
4568,4692
4620,4570
4504,4684
4634,4704
4532,4638
4682,4598
4522,4506
4608,4496
4596,4474
4598,4630
4566,4514
4650,4658
4608,4544
4594,4490
4544,4616
4634,4532
4664,4628
4604,4688
4558,4512
4722,4478
4758,4462
4614,4552
4534,4600
4674,4508
4616,4458
4566,4570
4550,4518
4620,4578
4646,4638
4652,4622
4576,4488
4576,4566
4560,4526
4646,4638
4570,4496
4708,4572
4594,4488
4608,4808
4570,4516
4664,4488
4560,4482
4658,4610
4542,4490
4660,4490
4534,4666
4554,4498
4562,4652
4662,4494
4600,4612
4610,4528
4504,4652
4640,4486
4698,4732
4634,4576
4676,4428
4664,4628
4578,4466
4646,4624
4564,4688
4590,4506
4600,4610
4620,4636
4506,4506
4600,4466
4524,4512
4574,4516
4570,4624
4602,4722
4586,4680
4624,4548
4600,4520
4652,4522
4590,4552
4600,4518
4574,4704
4618,4524
4578,4538
4646,4482
4598,4620
4674,4478
5026,4500
4630,4502
4536,4520
4652,4524
4684,4488
4740,4512
4680,4640
4578,4514
4566,4482
4652,4546
4590,4470
4650,4472
4624,4468
4582,4492
4584,4516
4616,4506
4536,4638
4650,4544
4556,4502
4614,4522
4628,4622
4632,4552
5012,4506
4602,4710
4548,4700
4724,4592
4578,4608
4600,4520
4612,4626
4618,4684
4580,4496
4564,4698
4508,4478
4736,4606
4548,4506
4754,4742
4618,4578
4642,4594
4594,4508
4584,4500
4566,4536
4686,4526
4596,4472
4748,4694
4536,4664
4636,4564
4514,4612
4616,4468
4654,4562
4658,4526
4548,4530
4602,4632
4522,4554
4744,4574
4578,4528
4644,4522
4548,4534
4608,4656
4540,4476
4614,4712
4590,4500
4608,4682
4586,4682
4722,4538
4710,4466
4598,4572
4518,4470
4732,4506
4582,4554
4608,4540
4604,4592
4686,4490
4550,4596
4626,4496
4540,4502
4608,4484
4602,4492
4622,4534
4644,4542
4608,4542
4592,4488
4606,4530
4572,4546
4608,4562
4574,4530
4654,4516
4884,4520
4654,4536
4606,4484
4650,4670
4552,4510
4644,4648
4560,4472
4710,4634
4512,4494
4652,4648
