8658,4284
4490,4276
4478,4214
4458,4240
4526,4288
4428,4288
4540,4264
4430,4276
4546,4252
4364,4246
4508,4266
4386,4260
4530,4254
4380,4262
4526,4296
4394,4322
4512,4284
4472,4286
4530,4288
4478,4280
4508,4240
4402,4278
4476,4286
4416,4252
4504,4256
4398,4248
4496,4294
4372,4252
4482,4228
4388,4260
4548,4248
4364,4268
5296,4284
4434,4308
4532,4276
4430,4268
4782,4296
4370,4252
4546,4322
4434,4296
4496,4272
4380,4258
4500,4248
4384,4288
4516,4260
4472,4264
4548,4238
4408,4304
4524,4248
4458,4278
4534,4256
4416,4224
4486,4264
4376,4284
4492,4240
4376,4316
4458,4230
4388,4262
4504,4268
4412,4246
4560,4264
4338,4282
4558,4254
4392,4268
4592,4312
4386,4298
4512,4262
4434,4272
4580,4282
4412,4290
4528,4254
4390,4248
4546,4228
4404,4270
4486,4230
4408,4254
4542,4278
4400,4288
4498,4262
4364,4254
4454,4278
4440,4260
4524,4612
4418,4288
4530,4260
4472,4284
4470,4290
4368,4264
4480,4242
4410,4254
4464,4308
4398,4266
4482,4266
4402,4226
4510,4238
4440,4302
4476,4286
4346,4224
4488,4290
4378,4268
4508,4264
4364,4240
4516,4290
4450,4310
4532,4236
4366,4234
4488,4238
4436,4254
4512,4246
4398,4230
4506,4254
4472,4302
4512,4254
4364,4248
4478,4292
4346,4224
4482,4256
4406,4260
4456,4238
4374,4258
4470,4210
4364,4244
4458,4224
4376,4282
4504,4260
4398,12138
4564,4260
4438,4274
4446,4282
4384,4284
4404,4242
4448,4250
4456,4302
4446,4252
4398,4268
4414,4208
4464,4312
4372,4260
4428,4284
4314,4248
4448,4280
4420,4266
4446,4222
4360,4302
4416,4234
4474,4270
4448,4234
4416,4286
4408,4274
4402,4284
4428,4264
4404,4282
4364,4304
4392,4258
4422,4336
4478,4228
4410,4276
4386,4308
4496,4278
4372,4276
4454,4294
4384,4256
4446,4278
4370,4266
4386,4254
4398,4310
4420,4244
4392,4226
4422,4282
4394,4268
4400,4232
4462,4254
4436,4284
4430,4278
4452,4294
4466,4306
4374,4276
4408,4240
4434,4230
4418,4248
4448,4294
4376,4288
4464,4266
4404,4228
4384,4278
4416,4254
4424,4252
4376,4250
4404,4284
4364,4242
4448,4268
4410,4246
4414,4286
4402,4276
4368,4262
4416,4276
4546,4244
4474,4260
4460,4296
4426,4256
4470,4294
4440,4252
4380,4276
4412,4202
4492,4268
4364,4270
4466,4242
4416,4208
4462,4266
4396,4270
4494,4254
4468,4268
4420,4306
4482,4232
4434,4244
4358,4238
4372,4272
4394,4262
4524,4290
4400,4268
4530,4292
4364,4236
4426,4246
4400,4272
4508,4298
4466,4234
4396,4274
4416,4250
4404,4288
4384,4244
4406,4254
4470,4296
4408,4230
4330,4240
4410,4244
4368,4238
4524,4258
4392,4264
4392,4308
4398,4262
4404,4212
4402,4306
4528,4222
4406,4242
4396,4242
4444,4264
4478,4284
5114,4296
4388,4668
4468,4252
4450,4238
4394,4288
4448,4272
4398,4306
4422,4268
4412,4298
4422,4258
4444,4262
4410,4252
4404,4282
4434,4232
4456,4278
4448,4238
4366,4260
4408,4268
4478,4314
4444,4276
4372,4246
4460,4230
4476,4302
4422,4274
4356,4268
4378,4258
4414,4230
4464,4272
4408,4254
4422,4276
4384,4278
4390,4302
4376,4260
4386,4242
4404,4244
4430,4318
4498,4250
4478,4256
4392,4258
4420,4268
4390,4274
4470,4330
4374,4268
4452,4248
4336,4296
4410,4316
4418,4270
4430,4250
4470,4274
4410,4298
4434,4254
4410,4220
4386,4274
