7916,4542,7085.400000
4596,4246,735.000000
4486,4312,365.400000
4382,4304,163.800000
4470,4302,352.800000
4438,4288,315.000000
4418,4218,420.000000
4482,4314,352.800000
4880,4278,1264.200000
4444,4288,327.600000
4270,4286,-33.600000
4402,4286,243.600000
4406,4244,340.200000
4284,4286,-4.200000
4462,4290,361.200000
4428,4296,277.200000
4460,4280,378.000000
4450,4248,424.200000
4416,4256,336.000000
4388,4316,151.200000
4404,4344,126.000000
4460,4224,495.600000
4510,4286,470.400000
4418,4300,247.800000
4440,4286,323.400000
4394,4280,239.400000
4456,4278,373.800000
4436,4254,382.200000
4382,4258,260.400000
4278,4290,-25.200000
4440,4310,273.000000
4384,4268,243.600000
4458,4288,357.000000
4404,4272,277.200000
4480,4282,415.800000
4452,4294,331.800000
4410,4272,289.800000
4418,4244,365.400000
4458,4258,420.000000
4450,4290,336.000000
4438,4312,264.600000
4472,4262,441.000000
4452,4266,390.600000
4292,4266,54.600000
4412,4256,327.600000
4416,4326,189.000000
4430,4290,294.000000
4376,4286,189.000000
4448,4302,306.600000
4404,4274,273.000000
4466,4278,394.800000
4454,4318,285.600000
4478,4272,432.600000
4444,4294,315.000000
4404,4270,281.400000
4346,4232,239.400000
4406,4274,277.200000
4376,4258,247.800000
4396,4244,319.200000
4368,4296,151.200000
4468,4308,336.000000
4444,4314,273.000000
4474,4278,411.600000
4492,4324,352.800000
4434,4548,-239.400000
4460,4306,323.400000
4448,4222,474.600000
4452,4264,394.800000
4248,4272,-50.400000
4316,4260,117.600000
4458,4268,399.000000
4448,4298,315.000000
4436,4260,369.600000
4380,4304,159.600000
4366,4296,147.000000
4466,4308,331.800000
4546,4262,596.400000
4408,4268,294.000000
4410,4250,336.000000
4416,4302,239.400000
4240,4308,-142.800000
4224,4294,-147.000000
4442,4282,336.000000
4426,4278,310.800000
4400,4270,273.000000
4226,4310,-176.400000
4498,4310,394.800000
4428,4284,302.400000
4548,4488,126.000000
4464,4302,340.200000
4422,4304,247.800000
4410,4240,357.000000
4408,4318,189.000000
4426,4314,235.200000
4602,4330,571.200000
4232,4294,-130.200000
4268,4286,-37.800000
4422,4330,193.200000
4246,4298,-109.200000
4406,4260,306.600000
4454,4308,306.600000
4416,4264,319.200000
4438,4270,352.800000
4414,4290,260.400000
4288,4240,100.800000
4430,4260,357.000000
4478,4274,428.400000
4554,4320,491.400000
4468,4292,369.600000
4438,4310,268.800000
4426,4254,361.200000
4538,4296,508.200000
4434,4274,336.000000
4478,4294,386.400000
4458,13826,-19672.800000
4468,4354,239.400000
4430,4290,294.000000
4446,4224,466.200000
4414,4286,268.800000
4406,4326,168.000000
4420,4272,310.800000
4478,4278,420.000000
4380,4260,252.000000
4456,4250,432.600000
4258,4308,-105.000000
4450,4296,323.400000
4512,4260,529.200000
4230,4308,-163.800000
4410,4276,281.400000
4290,4320,-63.000000
4478,4270,436.800000
4380,4330,105.000000
4460,4282,373.800000
4400,4288,235.200000
4286,4294,-16.800000
4424,4306,247.800000
4234,4300,-138.600000
4282,4252,63.000000
4228,4284,-117.600000
4286,4330,-92.400000
4440,4304,285.600000
4238,4284,-96.600000
4380,4296,176.400000
4428,4320,226.800000
4474,4340,281.400000
4260,4284,-50.400000
4306,4270,75.600000
4470,4314,327.600000
4426,4294,277.200000
4454,4248,432.600000
4292,4284,16.800000
4434,4320,239.400000
4484,4248,495.600000
4402,4244,331.800000
4372,4262,231.000000
4396,4308,184.800000
4318,4608,-609.000000
4242,4272,-63.000000
4364,4238,264.600000
4250,4288,-79.800000
4414,4300,239.400000
4384,4612,-478.800000
4454,4266,394.800000
4236,4308,-151.200000
4412,4286,264.600000
4230,4332,-214.200000
4398,4284,239.400000
4406,4288,247.800000
4452,4304,310.800000
4460,4278,382.200000
4246,4266,-42.000000
4294,4308,-29.400000
4420,4256,344.400000
4428,4272,327.600000
4302,4274,58.800000
4246,4326,-168.000000
4400,4244,327.600000
4432,4250,382.200000
4432,4276,327.600000
4308,4284,50.400000
4420,4290,273.000000
4256,4252,8.400000
4260,4262,-4.200000
4252,4302,-105.000000
4382,4318,134.400000
4278,4292,-29.400000
4544,4306,499.800000
4462,4266,411.600000
4434,4302,277.200000
4226,4270,-92.400000
4656,4306,735.000000
4470,4310,336.000000
4428,4276,319.200000
4302,4288,29.400000
