8146,4362
4566,4290
4586,4300
4416,4302
4570,4270
4424,4282
4596,4318
4396,4266
4550,4268
4388,4280
4534,4286
4440,4296
4542,4298
4398,4270
4570,4274
4462,4294
4910,4238
4360,4238
4578,4262
4422,4282
16118,4254
4448,4294
4528,4280
4380,4330
4558,4526
4410,4320
4528,4308
4398,4268
4578,4274
4330,4250
4516,4250
4392,4306
4558,4286
4398,4306
4584,4330
4426,4266
4570,4314
4432,4298
4610,4252
4474,4268
4532,4286
4450,4296
4556,4274
4914,4302
4572,4248
4404,4266
4528,4314
4408,4314
4582,4310
4426,4310
4626,4314
4406,4280
4550,4296
4400,4654
4614,4260
4440,4300
4584,4284
4448,4282
4552,4282
4392,4282
4606,4300
4436,4270
4634,4276
4434,4278
4572,4306
4396,4316
4540,4268
4428,4234
4594,4294
4380,4288
4590,4348
4384,4294
4636,4314
4440,4252
4604,4256
4394,4284
4518,4248
4410,4258
4552,4280
4398,4300
4658,4296
4392,4242
4612,4250
4400,4272
4540,4274
4428,4284
4508,4290
4450,4278
4526,4454
4418,4302
4556,4266
4412,4270
4578,4292
4390,4278
4524,4296
4440,4300
4514,4276
4452,4258
4572,4300
4478,4244
4524,4254
4416,4312
4538,4322
4444,4280
4538,4290
4384,4266
4698,4354
4426,4262
4536,4266
4354,4268
4802,4284
4370,4310
4610,4296
4456,4300
4540,4256
4594,4242
4544,4256
4456,4262
4592,4286
4394,4280
4536,4262
4432,4326
4564,4262
4400,4390
4574,4278
4392,4260
4544,4282
4430,4316
4524,4246
4452,4244
4522,4268
4420,4276
4438,4258
4416,4292
4472,4292
4404,4268
4440,4318
4408,4222
4410,4260
4408,4242
4552,4284
4440,4272
4400,4268
4384,4292
4602,4272
4448,4302
4454,4264
4404,4252
4432,4282
4424,4330
4522,4264
4694,4210
4500,4268
4374,4340
4534,4300
4404,4298
4598,4270
4372,4254
4400,4300
4448,4266
4424,4290
4424,4274
4444,4318
4368,4306
4448,4376
4484,4276
4422,4278
4446,4606
4430,4316
4450,4252
4462,4254
9578,4302
4448,4242
4368,4298
4382,4284
4338,4272
4536,4262
4442,4286
4492,4280
4430,4232
4396,4268
4456,4272
4488,4310
4448,4272
4444,4320
4380,4286
4906,4270
4412,4286
4520,4326
4422,4278
4470,4288
4372,4272
5252,4328
4370,4224
4872,4280
4560,4290
4432,4292
4390,4308
4422,4286
4446,4224
4484,4280
4398,4250
4410,4242
4428,4334
4466,4306
4380,4286
4502,4262
4390,4250
4524,4318
4376,4258
4542,4288
4360,4278
4458,4260
4414,4272
4422,4280
4470,4272
4520,4440
4446,4266
4462,4280
4420,4288
4426,4302
4412,4212
4388,4258
4508,4298
4452,4294
4394,4280
4428,4352
4454,4252
4426,4290
4420,4270
4480,4284
4422,4272
4542,4282
4376,4312
4488,4320
4414,4214
4440,4286
4420,4272
4568,4312
4428,4288
4428,4282
